Safra,Cultura,UF,Município,Grupo,Solo,Outros manejos,Clima,latitude,longitude
2025\2026,Milho 1ª Safra,MT,SANTA CRUZ DO XINGU,Grupo I,ARENOSO,Sequeiro,Não se aplica,-10.064485459926614,-52.541476249209865
2025\2026,Milho 1ª Safra,MT,SANTA RITA DO TRIVELATO,Grupo I,ARENOSO,Sequeiro,Não se aplica,-13.8332367590559,-55.294217902754546
2025\2026,Milho 1ª Safra,MT,SANTA TEREZINHA,Grupo I,ARENOSO,Sequeiro,Não se aplica,-10.33240883682986,-50.79218845524183
2025\2026,Milho 1ª Safra,MT,SANTO AFONSO,Grupo I,ARENOSO,Sequeiro,Não se aplica,-14.450335052382034,-57.34671591620195
2025\2026,Milho 1ª Safra,MT,SANTO ANTONIO DO LESTE,Grupo I,ARENOSO,Sequeiro,Não se aplica,-14.811711894653701,-53.65699088817976
2025\2026,Milho 1ª Safra,MT,SANTO ANTONIO DO LEVERGER,Grupo I,ARENOSO,Sequeiro,Não se aplica,-16.535814292082218,-55.44713299197054
2025\2026,Milho 1ª Safra,MT,SAO FELIX DO ARAGUAIA,Grupo I,ARENOSO,Sequeiro,Não se aplica,-11.454596248235177,-51.96963805443566
2025\2026,Milho 1ª Safra,MT,SAO JOSE DO POVO,Grupo I,ARENOSO,Sequeiro,Não se aplica,-16.48397438710421,-54.25017110133124
2025\2026,Milho 1ª Safra,MT,SAO JOSE DO RIO CLARO,Grupo I,ARENOSO,Sequeiro,Não se aplica,-13.551240950723306,-56.8081706551032
2025\2026,Milho 1ª Safra,MT,SAO JOSE DO XINGU,Grupo I,ARENOSO,Sequeiro,Não se aplica,-10.696437445565195,-52.61689418322245
2025\2026,Milho 1ª Safra,MT,SAO JOSE DOS QUATRO MARCOS,Grupo I,ARENOSO,Sequeiro,Não se aplica,-15.566591741382606,-58.29714032331022
2025\2026,Milho 1ª Safra,MT,SAO PEDRO DA CIPA,Grupo I,ARENOSO,Sequeiro,Não se aplica,-15.954019640929937,-54.740283075139985
2025\2026,Milho 1ª Safra,MT,SAPEZAL,Grupo I,ARENOSO,Sequeiro,Não se aplica,-13.154480975022363,-58.65351751749596
2025\2026,Milho 1ª Safra,MT,SERRA NOVA DOURADA,Grupo I,ARENOSO,Sequeiro,Não se aplica,-12.023002916115392,-51.36210540699528
2025\2026,Milho 1ª Safra,MT,SINOP,Grupo I,ARENOSO,Sequeiro,Não se aplica,-11.710853500937683,-55.50151984182819
2025\2026,Milho 1ª Safra,MT,SORRISO,Grupo I,ARENOSO,Sequeiro,Não se aplica,-12.741925528949318,-55.678191715299064
2025\2026,Milho 1ª Safra,MT,TABAPORA,Grupo I,ARENOSO,Sequeiro,Não se aplica,-11.214138522249257,-56.49624464951198
2025\2026,Milho 1ª Safra,MT,TANGARA DA SERRA,Grupo I,ARENOSO,Sequeiro,Não se aplica,-14.430611533167736,-58.29153310887753
2025\2026,Milho 1ª Safra,MT,TAPURAH,Grupo I,ARENOSO,Sequeiro,Não se aplica,-12.567996005497987,-56.53176387807624
2025\2026,Milho 1ª Safra,MT,TERRA NOVA DO NORTE,Grupo I,ARENOSO,Sequeiro,Não se aplica,-10.512558558025054,-54.984086414490775
2025\2026,Milho 1ª Safra,MT,TESOURO,Grupo I,ARENOSO,Sequeiro,Não se aplica,-15.903694145241962,-53.457229976452474
2025\2026,Milho 1ª Safra,MT,TORIXOREU,Grupo I,ARENOSO,Sequeiro,Não se aplica,-16.294740141333012,-52.88991930099621
2025\2026,Milho 1ª Safra,MT,UNIAO DO SUL,Grupo I,ARENOSO,Sequeiro,Não se aplica,-11.527657125851164,-54.31644893701847
2025\2026,Milho 1ª Safra,MT,VALE DE SAO DOMINGOS,Grupo I,ARENOSO,Sequeiro,Não se aplica,-14.966082903921357,-58.96308475281172
2025\2026,Milho 1ª Safra,MT,VARZEA GRANDE,Grupo I,ARENOSO,Sequeiro,Não se aplica,-15.56245293724187,-56.242756879081455
2025\2026,Milho 1ª Safra,MT,VERA,Grupo I,ARENOSO,Sequeiro,Não se aplica,-12.42236192608243,-55.346375220151536
2025\2026,Milho 1ª Safra,MT,VILA BELA DA SANTISSIMA TRINDADE,Grupo I,ARENOSO,Sequeiro,Não se aplica,-15.189486886271048,-59.99010588177881
2025\2026,Milho 1ª Safra,MT,VILA RICA,Grupo I,ARENOSO,Sequeiro,Não se aplica,-9.980520243137807,-51.40652068973594
2024\2025,Algodão Herbáceo,MT,ACORIZAL,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.177340506159048,-56.31802772309559
2024\2025,Algodão Herbáceo,MT,AGUA BOA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.977573672954097,-52.50024153380583
2024\2025,Algodão Herbáceo,MT,ALTA FLORESTA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.055779771310911,-56.367691384398086
2024\2025,Algodão Herbáceo,MT,ALTO ARAGUAIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-17.44979772350774,-53.466702197321084
2024\2025,Algodão Herbáceo,MT,ALTO BOA VISTA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.811504820846148,-51.75024929318666
2024\2025,Algodão Herbáceo,MT,ALTO GARCAS,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.889012427217928,-53.5807402821739
2024\2025,Algodão Herbáceo,MT,ALTO PARAGUAI,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.759874744269561,-56.661290443352385
2024\2025,Algodão Herbáceo,MT,ALTO TAQUARI,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-17.827147155707276,-53.296681752232544
2024\2025,Algodão Herbáceo,MT,APIACAS,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-8.758697642424645,-57.826014136879635
2024\2025,Algodão Herbáceo,MT,ARAGUAIANA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.123521658958087,-51.79514829598653
2024\2025,Algodão Herbáceo,MT,ARAGUAINHA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.753856990900367,-53.1254699325771
2024\2025,Algodão Herbáceo,MT,ARAPUTANGA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.252987628006565,-58.459155098414605
2024\2025,Algodão Herbáceo,MT,ARENAPOLIS,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.507069533522046,-56.859386322111206
2024\2025,Algodão Herbáceo,MT,ARIPUANA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.179681227750054,-59.856300933910994
2024\2025,Algodão Herbáceo,MT,BARAO DE MELGACO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.810443363610144,-56.02951845935092
2024\2025,Algodão Herbáceo,MT,BARRA DO BUGRES,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.06775849185751,-57.55948162552704
2024\2025,Algodão Herbáceo,MT,BARRA DO GARCAS,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.382054419029066,-52.50904172907003
2024\2025,Algodão Herbáceo,MT,BOM JESUS DO ARAGUAIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.217836303343539,-51.73951391960331
2024\2025,Algodão Herbáceo,MT,BRASNORTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.423125168814437,-57.99883925705735
2024\2025,Algodão Herbáceo,MT,CACERES,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.538386539657527,-57.834544548178
2024\2025,Algodão Herbáceo,MT,CAMPINAPOLIS,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.373722255926426,-53.113698218936214
2024\2025,Algodão Herbáceo,MT,CAMPO NOVO DO PARECIS,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.688248098086222,-57.930885193755735
2024\2025,Algodão Herbáceo,MT,CAMPO VERDE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.399759704012437,-55.031539303005935
2024\2025,Algodão Herbáceo,MT,CAMPOS DE JULIO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.579827131850694,-59.19306396072131
2024\2025,Algodão Herbáceo,MT,CANABRAVA DO NORTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.201604787950417,-51.82359298674191
2024\2025,Algodão Herbáceo,MT,CANARANA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.32986382298588,-52.398874930219066
2024\2025,Algodão Herbáceo,MT,CARLINDA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.106374064631824,-55.83413545031954
2024\2025,Algodão Herbáceo,MT,CASTANHEIRA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.94073439294868,-58.602790417418824
2024\2025,Algodão Herbáceo,MT,CHAPADA DOS GUIMARAES,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.125197851263671,-55.582636199519385
2024\2025,Algodão Herbáceo,MT,CLAUDIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.448141638766591,-55.04766110183202
2024\2025,Algodão Herbáceo,MT,COCALINHO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.853434996668147,-51.14321796226197
2024\2025,Algodão Herbáceo,MT,COLIDER,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.631043550701493,-55.46857311241329
2024\2025,Algodão Herbáceo,MT,COLNIZA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-9.29233950217242,-60.3043221047889
2024\2025,Algodão Herbáceo,MT,COMODORO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.193639987164005,-59.751327072807776
2024\2025,Algodão Herbáceo,MT,CONFRESA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.404179550354216,-51.69856849945449
2024\2025,Algodão Herbáceo,MT,CONQUISTA D'OESTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.63465539844642,-59.33223491531675
2024\2025,Algodão Herbáceo,MT,COTRIGUACU,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-9.537469499520746,-58.67516613498699
2024\2025,Algodão Herbáceo,MT,CUIABA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.452405856701967,-55.955467318247024
2024\2025,Algodão Herbáceo,MT,CURVELANDIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.617103299887308,-57.87647840099127
2024\2025,Algodão Herbáceo,MT,DENISE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.729993772325454,-56.96159833783059
2024\2025,Algodão Herbáceo,MT,DIAMANTINO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.095761581820572,-56.804573426146966
2024\2025,Algodão Herbáceo,MT,DOM AQUINO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.655755075616035,-54.77417015816232
2024\2025,Algodão Herbáceo,MT,FELIZ NATAL,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.932923340976341,-54.18483389540524
2024\2025,Algodão Herbáceo,MT,FIGUEIROPOLIS D'OESTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.52733249547158,-58.702560650064946
2024\2025,Algodão Herbáceo,MT,GAUCHA DO NORTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.995923815803783,-53.45613605797504
2024\2025,Algodão Herbáceo,MT,GENERAL CARNEIRO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.557257492418277,-53.39167166293087
2024\2025,Algodão Herbáceo,MT,GLORIA D'OESTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.839200299728212,-58.325293267879545
2024\2025,Algodão Herbáceo,MT,GUARANTA DO NORTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-9.776258262453181,-54.621074359943314
2024\2025,Algodão Herbáceo,MT,GUIRATINGA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.384274340014557,-53.5877979071444
2024\2025,Algodão Herbáceo,MT,INDIAVAI,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.335245315705947,-58.597500483334905
2024\2025,Algodão Herbáceo,MT,IPIRANGA DO NORTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.016973282754654,-56.058640805363694
2024\2025,Algodão Herbáceo,MT,ITANHANGA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.14038643739352,-56.75487253744829
2024\2025,Algodão Herbáceo,MT,ITAUBA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.110968364742106,-55.58937656347478
2024\2025,Algodão Herbáceo,MT,ITIQUIRA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-17.333900301384396,-54.59733176391131
2024\2025,Algodão Herbáceo,MT,JACIARA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.9774767246122,-55.190439908760126
2024\2025,Algodão Herbáceo,MT,JANGADA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.354864083595235,-56.59978072104455
2024\2025,Algodão Herbáceo,MT,JAURU,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.304768795618463,-58.86564459046137
2024\2025,Algodão Herbáceo,MT,JUARA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.023741891413547,-57.618386659809325
2024\2025,Algodão Herbáceo,MT,JUINA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.5320858755133,-59.324478017425086
2024\2025,Algodão Herbáceo,MT,JURUENA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.397468228994999,-58.624794343310484
2024\2025,Algodão Herbáceo,MT,JUSCIMEIRA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.214915129900227,-54.96053541326406
2024\2025,Algodão Herbáceo,MT,LAMBARI D'OESTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.377039996404033,-57.779205941127586
2024\2025,Algodão Herbáceo,MT,LUCAS DO RIO VERDE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.037261144418945,-56.167418941725316
2024\2025,Algodão Herbáceo,MT,LUCIARA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.014681624259495,-50.945789628155794
2024\2025,Algodão Herbáceo,MT,MARCELANDIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.886225715915609,-54.05332765211168
2024\2025,Algodão Herbáceo,MT,MATUPA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.013958257537718,-54.35682087480522
2024\2025,Algodão Herbáceo,MT,MIRASSOL D'OESTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.654147713902674,-58.0550118256847
2024\2025,Algodão Herbáceo,MT,NOBRES,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.378184921360301,-55.81335031877804
2024\2025,Algodão Herbáceo,MT,NORTELANDIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.347673876429152,-56.722591784774544
2024\2025,Algodão Herbáceo,MT,NOSSA SENHORA DO LIVRAMENTO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.839050419589114,-56.48389749313609
2024\2025,Algodão Herbáceo,MT,NOVA BANDEIRANTES,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-9.768457275488593,-58.07692559802628
2024\2025,Algodão Herbáceo,MT,NOVA BRASILANDIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.782915256438635,-55.057779244239114
2024\2025,Algodão Herbáceo,MT,NOVA CANAA DO NORTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.70026733501848,-56.041759887527924
2024\2025,Algodão Herbáceo,MT,NOVA GUARITA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.293834626771273,-55.33818976143484
2024\2025,Algodão Herbáceo,MT,NOVA LACERDA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.29982697840935,-59.77144648303056
2024\2025,Algodão Herbáceo,MT,NOVA MARILANDIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.29044999566911,-57.25734239499896
2024\2025,Algodão Herbáceo,MT,NOVA MARINGA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.78393065558067,-57.2202791086816
2024\2025,Algodão Herbáceo,MT,NOVA MONTE VERDE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-9.970169144432404,-57.24566664509817
2024\2025,Algodão Herbáceo,MT,NOVA MUTUM,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.629976199981861,-56.10550897670243
2024\2025,Algodão Herbáceo,MT,NOVA NAZARE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.156268506246771,-51.89000938976273
2024\2025,Algodão Herbáceo,MT,NOVA OLIMPIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.80443807730864,-57.42148794620088
2024\2025,Algodão Herbáceo,MT,NOVA SANTA HELENA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.918914237708062,-54.9066799047824
2024\2025,Algodão Herbáceo,MT,NOVA UBIRATA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.021686467185882,-54.762038472560775
2024\2025,Algodão Herbáceo,MT,NOVA XAVANTINA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.6346135869936,-52.3801227963785
2024\2025,Algodão Herbáceo,MT,NOVO HORIZONTE DO NORTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.383654289438098,-57.30351345713426
2024\2025,Algodão Herbáceo,MT,NOVO MUNDO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-9.752114130757457,-55.40364642936435
2024\2025,Algodão Herbáceo,MT,NOVO SANTO ANTONIO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.313343672448948,-50.887982305595685
2024\2025,Algodão Herbáceo,MT,NOVO SAO JOAQUIM,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.081171015898015,-53.252446435231676
2024\2025,Algodão Herbáceo,MT,PARANAITA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-9.593571533092907,-56.68257624397701
2024\2025,Algodão Herbáceo,MT,PARANATINGA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.675032557499415,-54.09705504745285
2024\2025,Algodão Herbáceo,MT,PEDRA PRETA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.799087705219304,-54.24972580914633
2024\2025,Algodão Herbáceo,MT,PEIXOTO DE AZEVEDO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.14947898481318,-53.593901632139726
2024\2025,Algodão Herbáceo,MT,PLANALTO DA SERRA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.588733234301495,-54.67394776724091
2024\2025,Algodão Herbáceo,MT,POCONE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.78281369366485,-56.94468349157525
2024\2025,Algodão Herbáceo,MT,PONTAL DO ARAGUAIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.93198214093156,-52.721446168360245
2024\2025,Algodão Herbáceo,MT,PONTE BRANCA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.659000831430472,-52.93650287550965
2024\2025,Algodão Herbáceo,MT,PONTES E LACERDA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.516818540014661,-59.45774010622287
2024\2025,Algodão Herbáceo,MT,PORTO ALEGRE DO NORTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.826138655816438,-51.71350957521822
2024\2025,Algodão Herbáceo,MT,PORTO DOS GAUCHOS,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.734963045135327,-56.745745232119916
2024\2025,Algodão Herbáceo,MT,PORTO ESPERIDIAO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.956402823060635,-58.98228198779863
2024\2025,Algodão Herbáceo,MT,PORTO ESTRELA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.52117207887142,-57.21548346299807
2024\2025,Algodão Herbáceo,MT,POXOREU,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.853916174982974,-54.18325178144573
2024\2025,Algodão Herbáceo,MT,PRIMAVERA DO LESTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.100044197072028,-54.219793423544566
2024\2025,Algodão Herbáceo,MT,QUERENCIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.1587285217591,-52.74344335368148
2024\2025,Algodão Herbáceo,MT,RESERVA DO CABACAL,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.928414630212744,-58.45770864060748
2024\2025,Algodão Herbáceo,MT,RIBEIRAO CASCALHEIRA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.874771012762755,-51.56829049331016
2024\2025,Algodão Herbáceo,MT,RIBEIRAOZINHO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.494036411410786,-52.75981123045673
2024\2025,Algodão Herbáceo,MT,RIO BRANCO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.27297732136767,-58.14975223984155
2024\2025,Algodão Herbáceo,MT,RONDOLANDIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.462912263646443,-61.0100417951671
2024\2025,Algodão Herbáceo,MT,RONDONOPOLIS,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.567017804034062,-54.68810269347559
2024\2025,Algodão Herbáceo,MT,ROSARIO OESTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.753386368055496,-55.93664001019192
2024\2025,Algodão Herbáceo,MT,SALTO DO CEU,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.050852102733987,-58.05083621608191
2024\2025,Algodão Herbáceo,MT,SANTA CARMEM,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.934670624211268,-54.89975321398249
2024\2025,Algodão Herbáceo,MT,SANTA CRUZ DO XINGU,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.064485459926614,-52.541476249209865
2024\2025,Algodão Herbáceo,MT,SANTA RITA DO TRIVELATO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.8332367590559,-55.294217902754546
2024\2025,Algodão Herbáceo,MT,SANTA TEREZINHA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.33240883682986,-50.79218845524183
2024\2025,Algodão Herbáceo,MT,SANTO AFONSO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.450335052382034,-57.34671591620195
2024\2025,Algodão Herbáceo,MT,SANTO ANTONIO DO LESTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.811711894653701,-53.65699088817976
2024\2025,Algodão Herbáceo,MT,SANTO ANTONIO DO LEVERGER,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.535814292082218,-55.44713299197054
2024\2025,Algodão Herbáceo,MT,SAO FELIX DO ARAGUAIA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.454596248235177,-51.96963805443566
2024\2025,Algodão Herbáceo,MT,SAO JOSE DO POVO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.48397438710421,-54.25017110133124
2024\2025,Algodão Herbáceo,MT,SAO JOSE DO RIO CLARO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.551240950723306,-56.8081706551032
2024\2025,Algodão Herbáceo,MT,SAO JOSE DO XINGU,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.696437445565195,-52.61689418322245
2024\2025,Algodão Herbáceo,MT,SAO JOSE DOS QUATRO MARCOS,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.566591741382606,-58.29714032331022
2024\2025,Algodão Herbáceo,MT,SAO PEDRO DA CIPA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.954019640929937,-54.740283075139985
2024\2025,Algodão Herbáceo,MT,SAPEZAL,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-13.154480975022363,-58.65351751749596
2024\2025,Algodão Herbáceo,MT,SERRA NOVA DOURADA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.023002916115392,-51.36210540699528
2024\2025,Algodão Herbáceo,MT,SINOP,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.710853500937683,-55.50151984182819
2024\2025,Algodão Herbáceo,MT,SORRISO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.741925528949318,-55.678191715299064
2024\2025,Algodão Herbáceo,MT,TABAPORA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.214138522249257,-56.49624464951198
2024\2025,Algodão Herbáceo,MT,TANGARA DA SERRA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.430611533167736,-58.29153310887753
2024\2025,Algodão Herbáceo,MT,TAPURAH,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.567996005497987,-56.53176387807624
2024\2025,Algodão Herbáceo,MT,TERRA NOVA DO NORTE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-10.512558558025054,-54.984086414490775
2024\2025,Algodão Herbáceo,MT,TESOURO,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.903694145241962,-53.457229976452474
2024\2025,Algodão Herbáceo,MT,TORIXOREU,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-16.294740141333012,-52.88991930099621
2024\2025,Algodão Herbáceo,MT,UNIAO DO SUL,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-11.527657125851164,-54.31644893701847
2024\2025,Algodão Herbáceo,MT,VALE DE SAO DOMINGOS,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-14.966082903921357,-58.96308475281172
2024\2025,Algodão Herbáceo,MT,VARZEA GRANDE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.56245293724187,-56.242756879081455
2024\2025,Algodão Herbáceo,MT,VERA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-12.42236192608243,-55.346375220151536
2024\2025,Algodão Herbáceo,MT,VILA BELA DA SANTISSIMA TRINDADE,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-15.189486886271048,-59.99010588177881
2024\2025,Algodão Herbáceo,MT,VILA RICA,Grupo II,TEXTURA MEDIA,Sequeiro,Não se aplica,-9.980520243137807,-51.40652068973594
2023\2024,Algodão Herbáceo,MT,ACORIZAL,Grupo II,TEXTURA MEDIA,-,-,-15.177340506159048,-56.31802772309559
2023\2024,Algodão Herbáceo,MT,AGUA BOA,Grupo II,TEXTURA MEDIA,-,-,-13.977573672954097,-52.50024153380583
2023\2024,Algodão Herbáceo,MT,ALTA FLORESTA,Grupo II,TEXTURA MEDIA,-,-,-10.055779771310911,-56.367691384398086
2023\2024,Algodão Herbáceo,MT,ALTO ARAGUAIA,Grupo II,TEXTURA MEDIA,-,-,-17.44979772350774,-53.466702197321084
2023\2024,Algodão Herbáceo,MT,ALTO BOA VISTA,Grupo II,TEXTURA MEDIA,-,-,-11.811504820846148,-51.75024929318666
